ror,lr,lroe,coki,qs,sir
0306aeb62,0,0,1,0,0
0306dg290,0,0,1,0,0
0306pcd50,0,0,1,0,0
03078mv10,0,0,1,0,0
0307h0f23,0,0,1,0,0
03081nz23,0,0,1,0,1
030847t23,0,0,1,0,0
03092z988,0,0,1,0,0
0309cs235,0,0,1,0,0
030ag6b74,0,0,1,0,0
030avcv93,0,0,1,0,0
030b93p62,0,0,1,0,0
030bahv93,0,0,0,1,0
030bbe882,1,1,1,1,0
030bhh786,1,1,1,0,1
030bmb197,0,0,1,0,1
030br0314,0,0,1,0,0
030c1ef86,0,0,1,0,0
030chxw89,0,0,1,0,0
030cw3k54,0,0,1,0,0
030d9pd22,0,0,1,0,0
030dak672,0,0,1,0,1
030deh410,0,0,1,0,1
030dn1812,0,0,1,0,0
030e3n504,0,0,1,0,1
030eybx10,1,1,1,1,1
030fd1j28,0,0,1,0,0
030ffke25,0,0,1,0,1
030h5jp79,0,0,1,0,0
030h97456,0,0,1,0,0
030hj3061,0,0,1,1,1
030jhb479,0,0,1,0,0
030jxf285,0,0,1,0,1
030kw0b65,0,0,1,0,0
030m18266,0,0,1,0,1
030me6k41,0,0,1,0,0
030mmee62,0,0,1,0,0
030mwrt98,0,0,1,1,1
030mz2444,0,0,1,0,0
030p1h383,0,0,1,0,0
030p2g996,0,0,1,0,0
030pv4h84,0,0,1,0,0
030px0y08,0,0,1,0,0
030pydv62,0,0,1,0,0
030q11033,0,0,1,0,0
030qptj94,0,0,1,0,0
030qq9y73,0,0,1,0,0
030qxve40,0,0,1,0,0
030r45j36,0,0,1,0,0
030rcn265,0,0,1,0,0
030reqw53,0,0,1,1,1
030s54078,0,0,1,0,0
030sdwr92,0,0,1,0,0
030sjb889,0,0,1,0,1
030snpp57,0,0,1,0,0
030t96b35,0,0,1,0,1
030tcae29,0,0,1,0,1
030tm6614,0,0,1,0,0
030txnd05,0,0,1,0,0
030v7ct83,0,0,1,0,0
030vbff53,0,0,1,0,0
030ve2c48,0,0,1,1,0
030vg1t69,0,0,1,0,1
030wwj796,0,0,1,0,0
030xj3f82,0,0,1,0,0
030xrgd02,0,0,1,0,0
030xrqd09,0,0,1,0,0
030xw6n96,0,0,1,0,1
030xwyx96,0,0,1,0,1
030xx9n34,0,0,1,0,0
030ypay32,0,0,1,0,0
030zkp092,0,0,1,0,0
030zy2k76,0,0,1,0,0
0310e9d31,0,0,1,0,0
0310h1546,0,0,1,0,0
0310pe913,0,0,1,0,0
0310smc09,0,0,1,0,1
0311whq26,0,0,1,0,0
03126ng80,0,0,1,0,0
0312mdb50,0,0,1,0,0
0312pnr83,0,0,1,1,1
0312t3r96,0,0,1,0,0
031333553,0,0,1,0,0
03144pv92,1,1,1,0,1
0314ahf24,0,0,1,0,0
0314zyy82,0,0,1,0,0
031699d98,1,1,1,0,1
0316ej306,1,1,1,1,1
0316x1478,0,0,1,0,0
0316y5a96,0,0,1,0,0
0317ekv86,0,0,1,1,1
0317prg89,0,0,1,0,0
03181bn25,0,0,1,0,0
031857212,0,0,1,0,0
03187yj51,1,1,1,0,1
0318kta67,0,0,1,0,0
0319nzt45,0,0,1,0,0
031aa0x95,0,0,1,0,0
031ahrf94,0,0,1,0,0
031bayg24,0,0,1,0,0
031bs2a09,0,0,1,0,0
031bsb921,0,0,1,1,0
031ck0t15,0,0,1,0,0
031d5vw30,0,0,1,0,0
031d6ey43,0,0,1,0,0
031dhcv14,0,0,1,0,1
031dk8f13,0,0,1,0,0
031dyqa07,0,0,1,0,0
031e6xm45,0,0,1,1,0
031e9yc69,0,0,1,0,0
031eq5e98,0,0,1,0,0
031evmb56,0,0,1,0,0
031f8kt38,0,0,1,1,0
031g2ra50,0,0,1,0,0
031gj7m30,0,0,1,0,0
031gjxb79,0,0,1,0,0
031h41563,0,0,1,0,0
031j7r736,0,0,1,0,0
031j8q670,0,0,1,0,0
031jjng67,0,0,1,0,0
031jmyr19,0,0,1,0,0
031jpet61,0,0,1,0,0
031jxes94,0,0,1,0,0
031jzbb03,0,0,1,0,1
031kjyq12,0,0,1,0,0
031m09z27,0,0,1,0,0
031m0eg77,0,0,1,0,0
031m0fr54,0,0,1,0,0
031my5009,0,0,1,0,0
031n6w191,0,0,1,0,1
031p96b92,0,0,1,0,0
031ph8d53,0,0,1,0,0
031pw0y55,0,0,1,0,0
031px5f40,0,0,1,0,0
031q06g37,0,0,1,0,0
031q21x57,1,1,1,1,0
031ra7072,0,0,1,0,0
031rekg67,1,1,1,1,1
031t68441,0,0,1,0,1
031tkkf47,0,0,1,0,0
031tn5142,0,0,1,0,0
031ts3559,0,0,1,0,0
031tt0491,0,0,1,0,0
031va9m79,0,0,1,0,0
031vc2293,1,1,1,1,0
031vecd37,0,0,1,0,0
031vfrf75,0,0,1,0,0
031vg5s58,0,0,1,0,0
031wwwj55,0,0,1,1,0
031wyx077,0,0,1,0,0
031xne895,0,0,1,0,0
031y8am81,0,0,1,0,1
031yjqj32,0,0,1,0,0
031ypg304,0,0,1,0,0
031z8pr38,0,0,1,0,1
031zhc582,0,0,1,0,0
031zps173,0,0,1,0,0
032000t02,1,1,1,1,0
0320nmn30,0,0,1,0,0
0322dgg87,0,0,1,0,0
032392f02,0,0,1,0,0
0323wfn23,0,0,1,0,0
0324fh017,0,0,1,0,0
0324fzh77,0,0,1,0,1
0324r4e56,0,0,1,0,1
032583b91,0,0,1,0,0
03265fv13,1,1,1,1,1
0326egx05,0,0,1,0,0
0326g9440,0,0,1,0,1
0326knt82,0,0,1,1,0
0326ky169,0,0,1,0,0
03275xe23,0,0,1,0,0
0327f3359,1,1,1,0,1
0327ybn08,0,0,1,0,0
032837421,0,0,1,0,0
0328e2671,0,0,1,0,0
0328trt29,0,0,1,0,0
0329af416,0,0,1,0,0
032b60f45,0,0,1,0,0
032bg8m67,0,0,1,0,0
032bgnz47,0,0,1,0,0
032bw1116,0,0,1,0,0
032bzhf86,0,0,1,0,0
032c3ae16,0,0,1,0,0
032cph770,0,0,1,0,0
032d0e990,0,0,1,0,1
032d4f246,1,1,1,0,0
032db5x82,1,1,1,1,1
032e4ps38,0,0,1,0,0
032eyg648,0,0,1,0,0
032f9e998,0,0,1,0,0
032fhk095,0,0,1,0,0
032fk0x53,1,1,1,0,1
032fvf508,0,0,1,0,0
032fx1s95,0,0,1,0,0
032gae017,0,0,1,0,1
032ghem84,0,0,1,0,0
032hca325,0,0,1,0,0
032hdk172,0,0,1,1,1
032hvdr57,0,0,1,0,0
032j5hw78,0,0,1,0,0
032jk8892,1,1,1,1,0
032k6a629,0,0,1,0,0
032kdwk38,0,0,1,0,1
032knn732,0,0,1,0,0
032kth403,0,0,1,0,0
032nfpx77,0,0,1,0,0
032p1n739,0,0,1,0,0
032pgsv75,0,0,1,0,0
032pgwm02,0,0,1,0,0
032pkq250,0,0,1,0,0
032qgrc76,0,0,1,0,0
032qr1v70,0,0,1,0,0
032rem971,0,0,1,0,0
032rn0w24,0,0,1,0,0
032s10s29,0,0,1,0,0
032se3k78,0,0,1,0,0
032sv9d33,0,0,1,0,0
032syc365,0,0,1,0,0
032t2sn55,0,0,1,0,0
032twef21,0,0,1,0,0
032tx7v10,0,0,1,0,0
032va1j59,0,0,1,0,0
032vgar48,0,0,1,0,0
032xf8h46,0,0,1,0,1
032xfst36,0,0,1,1,1
032xqbj11,0,0,1,0,0
032y8tg91,0,0,1,0,0
032ymzc07,0,0,1,0,0
032z6n124,0,0,1,0,0
033003e23,1,1,1,1,1
0330j9a35,0,0,1,0,0
0330rc745,0,0,1,0,0
0330w1668,0,0,1,0,0
0331kj160,0,0,1,0,0
0331wa828,0,0,1,0,0
0331z5r71,0,0,1,0,1
033243786,0,0,1,0,0
0332cpc55,0,0,1,0,0
0332xca13,0,0,1,0,0
03356n642,0,0,1,0,0
0335qtz31,0,0,1,0,0
0336rcx12,0,0,1,1,0
0336w4p56,0,0,1,0,0
03373tb44,0,0,1,0,0
03374t109,0,0,1,0,0
03378gm70,0,0,1,0,0
03378k036,0,0,1,0,0
0338jc112,0,0,1,0,0
0338q3942,0,0,1,0,0
0338xea48,0,0,1,1,1
033904843,0,0,1,0,0
033958n71,0,0,1,0,0
033a3s432,0,0,1,0,0
033bb5z47,0,0,1,0,0
033byn085,0,0,1,0,0
033c46s90,0,0,1,0,0
033cjdk78,0,0,1,0,0
033cvvt68,0,0,1,1,0
033cz7157,0,0,1,0,1
033d6zz21,0,0,1,0,0
033dmae14,0,0,1,0,0
033dq6x61,0,0,1,0,0
033dx8j94,0,0,1,0,0
033eqas34,1,1,1,1,0
033f7da12,0,0,1,0,0
033fgr632,0,0,1,0,0
033hgcp80,0,0,1,0,0
033jaw121,0,0,1,0,0
033jd5r25,0,0,1,0,0
033jvzr14,0,0,1,0,1
033kwjh11,0,0,1,0,0
033mhgr78,0,0,1,0,0
033mn5m13,0,0,1,0,0
033n3pw66,1,1,1,1,0
033n9gh91,1,1,1,0,0
033ntwq47,0,0,1,0,0
033p9g875,1,1,1,0,1
033pfj584,0,0,1,0,0
033qfx261,0,0,1,0,0
033qmpy33,0,0,1,0,0
033rfce62,0,0,1,0,0
033sm2k57,0,0,1,0,1
033t8gt11,0,0,1,0,0
033ttrk34,0,0,1,0,0
033tvp994,0,0,1,0,0
033v1q508,0,0,1,0,0
033v2cg93,0,0,1,0,0
033vfbz75,0,0,1,0,0
033vjfk17,1,1,1,1,1
033vjpd42,0,0,1,0,1
033vzfc66,0,0,1,0,0
033wcvv61,0,0,1,0,1
033wfmx47,0,0,1,0,0
033wpf256,0,0,1,0,1
033xhzd30,0,0,1,0,0
033xr5946,0,0,1,0,0
033yfkj90,0,0,1,0,1
033z08192,0,0,1,0,0
033z8fr92,0,0,0,0,1
033zmj163,0,0,1,0,0
033zpbv42,0,0,1,0,0
033ztpr93,0,0,1,0,1
0340nty70,0,0,1,0,0
0340wst14,0,0,1,0,0
034172q61,0,0,1,0,0
03425vk88,0,0,1,0,0
0343j7r38,0,0,1,0,0
0343myz07,0,0,1,0,0
03442p831,1,1,1,0,0
0346k5011,0,0,1,0,0
03470g923,0,0,1,0,0
03472k602,0,0,1,0,0
034882z59,0,0,1,0,0
03488tg31,0,0,1,0,0
0348f9w08,0,0,1,0,0
03490as77,1,1,1,1,1
03493zm15,0,0,1,0,0
034948b51,0,0,1,0,0
0349bsm71,0,0,1,1,1
0349geh35,0,0,1,0,0
0349v4t59,0,0,1,0,0
0349y2q65,0,0,1,0,0
034a2ss16,0,0,1,0,0
034agrd14,0,0,1,0,1
034amfs97,0,0,1,0,0
034aqab36,0,0,0,0,1
034arnt34,0,0,1,0,0
034dczg46,0,0,1,0,0
034ee3t09,0,0,1,0,0
034f9zy16,0,0,1,0,0
034ffw198,0,0,1,0,0
034gcgd08,0,0,1,0,1
034gm6584,0,0,1,0,0
034h2va53,0,0,1,0,0
034jd0m14,0,0,1,0,0
034jg6t98,0,0,1,0,0
034jn5z48,0,0,1,0,0
034k66c68,0,0,1,0,0
034m2b326,1,1,1,0,0
034me3y30,0,0,1,0,0
034mgds22,0,0,1,0,0
034mn7m94,0,0,1,0,0
034msqq35,0,0,1,0,0
034mtvk83,0,0,1,0,1
034nbgh40,0,0,1,0,0
034np8920,0,0,1,0,0
034nqjm29,0,0,1,0,0
034p36h22,0,0,1,0,0
034p3rp25,0,0,1,0,0
034pbde03,0,0,1,0,0
034pcpg38,0,0,1,0,0
034pj3s87,0,0,1,0,0
034pkh014,0,0,1,0,0
034pm2g80,0,0,1,0,0
034q1za58,0,0,1,1,1
034q8g297,0,0,1,0,0
034rwyq63,0,0,1,0,0
034t3zs45,1,1,1,0,1
034td6c88,0,0,1,0,0
034tqw466,0,0,1,0,0
034vpja60,0,0,1,0,1
034xkmw20,0,0,1,0,0
034xqwd07,0,0,1,0,0
034xs3n22,0,0,1,0,0
034y0z725,0,0,1,0,0
034yc4v31,0,0,1,0,0
034yyfc81,0,0,1,0,0
034z67559,1,1,1,1,1
034zes736,0,0,1,0,0
034zkkc78,0,0,1,0,0
03501hp09,0,0,1,0,0
0350qvj56,0,0,1,0,0
035145p50,0,0,1,0,0
0351a1c74,0,0,1,0,0
0351xae06,0,0,1,0,1
0351zfv36,0,0,1,0,0
0352wb750,0,0,1,1,0
0353dhs61,0,0,1,0,0
0353fsq42,0,0,1,0,0
0354taf69,0,0,1,0,0
0354w0y78,0,0,1,0,0
03562fh87,0,0,1,0,0
035630h07,0,0,1,0,0
03564kq40,0,0,1,0,0
035756473,0,0,1,0,0
0358k0g48,0,0,1,0,0
0358nsq19,0,0,1,0,0
035927h47,0,0,1,0,0
03599d813,0,0,1,0,1
035aej353,0,0,1,0,0
035b05819,1,1,1,1,1
035b5r707,0,0,1,0,0
035bxea77,0,0,1,0,0
035ccrh61,0,0,1,0,0
035cyhw15,0,0,1,0,0
035czp815,0,0,1,0,0
035d70176,0,0,1,0,0
035d9jb31,0,0,1,0,1
035epx642,0,0,1,0,0
035fpgr29,0,0,1,0,0
035fsmk47,0,0,1,0,0
035g9cv42,0,0,1,0,0
035ggvj17,0,0,1,0,0
035gh3a49,0,0,1,0,1
035ghve61,0,0,1,0,0
035gwtk09,0,0,1,0,1
035h06756,0,0,1,0,0
035h3f182,0,0,1,0,0
035h3r191,0,0,1,1,1
035h6e956,0,0,1,0,0
035h6g182,0,0,1,0,0
035hxad97,0,0,1,0,1
035jyty51,0,0,1,0,0
035k4m812,0,0,1,0,0
035kpke84,0,0,1,0,0
035mh1293,0,0,1,0,0
035mpnm25,0,0,1,0,0
035pkj773,0,0,1,1,0
035pp4j25,0,0,1,0,0
035pqt812,0,0,1,0,0
035psfh38,1,1,1,1,1
035qaq447,0,0,1,0,0
035qf0p33,0,0,1,0,0
035qsg823,0,0,1,0,1
035r0vx98,0,0,0,0,1
035rgqg63,0,0,1,0,0
035rhx828,0,0,1,0,1
035rzdj42,0,0,1,0,0
035rzmc67,0,0,1,0,0
035s3f323,0,0,1,0,0
035t09566,0,0,1,0,0
035t7rn63,0,0,1,0,1
035t8zc32,1,1,1,1,0
035tcgz88,0,0,1,0,0
035v3tr79,0,0,1,0,0
035vjkd03,0,0,1,0,0
035wtm547,0,0,1,0,0
035xenz28,0,0,1,0,0
035xkbk20,1,1,1,1,0
035y7a716,1,1,1,0,0
035yj9j43,0,0,1,0,0
035z20t37,0,0,1,0,0
035z2ew45,0,0,1,0,1
035z3t173,0,0,1,0,0
035zj6b18,0,0,1,0,0
035zn2q74,0,0,1,1,0
035zypg15,0,0,1,0,0
035zzs971,0,0,1,0,0
03606hw36,0,0,1,0,0
0360g3z42,0,0,1,0,1
0360zcg91,0,0,1,0,1
03613d656,1,1,1,1,1
03618vx64,0,0,1,0,0
0361c8163,0,0,1,0,1
0362r6n51,0,0,1,0,0
0362ttz08,0,0,1,0,0
0363rtq22,0,0,1,0,1
03646q924,0,0,1,0,0
0364c8r59,0,0,1,0,0
0364tzz24,0,0,1,0,0
0364wpq06,0,0,1,0,0
03656je58,0,0,1,0,0
0365deq57,0,0,1,0,0
0366d2847,1,1,1,1,1
0366hg892,0,0,1,0,0
0366mhr44,0,0,1,0,0
0367eqd42,0,0,1,0,0
0367m1n91,0,0,1,0,0
0367njg58,0,0,1,0,0
0367pw924,0,0,1,0,0
0367qb939,0,0,1,0,1
0368a2w96,0,0,1,0,0
0368f8s77,0,0,1,0,0
03693e022,0,0,1,0,0
0369pvp92,1,1,1,0,1
0369st156,0,0,1,0,0
036adea75,0,0,1,0,0
036agwg70,0,0,1,0,0
036ay9k05,0,0,1,0,0
036b03a90,0,0,1,0,0
036b2ns30,0,0,1,0,0
036b2ww28,1,1,1,0,0
036b4vb45,0,0,1,0,0
036csaq39,0,0,1,0,0
036cvz290,0,0,1,0,1
036d1w285,0,0,1,0,0
036d5c397,0,0,1,0,0
036dgtc48,0,0,1,0,0
036f1as09,0,0,1,0,0
036f7qt17,0,0,1,0,0
036feze91,0,0,1,0,0
036fkkq18,0,0,1,0,0
036gt0m92,0,0,1,0,0
036gv0184,0,0,1,0,0
036gzhj81,0,0,1,0,1
036h65h05,0,0,1,0,1
036h8vg94,0,0,1,0,1
036je1b38,0,0,1,0,0
036jqmy94,1,1,1,1,1
036kgyt43,0,0,1,0,0
036kqs922,0,0,1,0,0
036kqsd10,0,0,1,0,0
036ma1a21,0,0,0,0,1
036mbz113,0,0,1,0,0
036n0x007,0,0,1,0,1
036nfer12,1,1,1,1,1
036p1cm16,0,0,1,0,0
036pm0w06,0,0,1,0,0
036prgm77,0,0,1,0,1
036q92x95,0,0,1,0,0
036qc8g42,0,0,1,0,0
036qcm975,0,0,1,0,0
036qcnh52,0,0,1,0,0
036qj5r13,0,0,1,0,0
036qrqq32,0,0,1,0,0
036rp1748,1,1,1,1,0
036rtm992,0,0,1,0,0
036sak533,0,0,1,0,0
036smcz74,0,0,1,0,0
036swew50,0,0,1,0,0
036tn3p81,0,0,1,0,0
036trcv74,1,1,1,1,1
036ttgc90,0,0,1,0,0
036vgbd10,0,0,1,0,0
036w00e23,0,0,1,0,0
036wgjt32,0,0,1,0,0
036wqyb22,0,0,1,0,0
036wt8y39,0,0,1,0,0
036x5ad56,1,1,1,1,0
036x6w630,0,0,1,0,1
036xnae80,0,0,1,0,1
036xsg644,0,0,1,0,0
036yvre49,0,0,1,0,1
036z4mp18,0,0,1,0,0
036zk8k10,0,0,1,0,0
036zvka13,0,0,1,0,0
0370kn134,0,0,1,0,0
0370v7d46,0,0,1,0,0
0371t1780,0,0,1,0,0
0371xpz28,0,0,1,0,0
037263487,0,0,1,0,0
0372t5741,0,0,1,0,1
0372th171,0,0,0,1,0
0373a6k33,0,0,1,0,0
0373nm262,1,1,1,0,1
0374c0d66,0,0,1,0,0
03758j340,0,0,1,0,0
0375f2x73,0,0,1,0,0
03761pf32,0,0,1,0,0
037663q52,0,0,1,0,1
03769b225,0,0,1,1,1
0376mc966,0,0,1,0,0
0376myh60,0,0,1,0,0
0376vhj74,0,0,1,0,0
0376wwg26,0,0,1,0,0
037732v94,0,0,1,0,0
0377f1g25,0,0,1,0,0
0377qcz53,0,0,1,0,0
0378gm372,0,0,1,0,0
0378r5x41,0,0,1,0,0
0378szg41,0,0,1,0,0
03791dn70,0,0,1,0,0
037a0yt94,0,0,0,0,1
037a1p293,0,0,1,0,0
037b1pp87,1,1,1,1,1
037b5pv06,1,1,1,1,1
037bdd431,0,0,1,0,0
037bhg174,0,0,1,0,0
037bvk594,0,0,1,0,0
037cnag11,0,0,1,0,0
037d0vf92,0,0,1,0,1
037dym702,0,0,1,0,1
037ejjy86,1,1,1,0,1
037f6g911,0,0,1,0,0
037fm3958,0,0,1,0,0
037gcmv13,0,0,1,0,0
037gty358,0,0,1,0,0
037hqgd69,0,0,1,0,0
037jwzz50,0,0,1,1,1
037kbz526,0,0,1,0,0
037kggh38,0,0,1,0,0
037kgpk38,0,0,1,0,0
037kvhq82,0,0,1,0,0
037mk9523,0,0,1,0,0
037mrss42,0,0,1,0,1
037n46f49,0,0,1,0,0
037nf4x66,0,0,1,0,0
037p13h95,0,0,1,0,1
037pkxm09,0,0,1,0,1
037rveh76,0,0,1,0,0
037rvh518,0,0,1,0,1
037s24f05,1,1,1,1,1
037s2db26,0,0,1,0,1
037s33w94,0,0,1,0,1
037skf023,0,0,1,0,0
037t3ry66,1,1,1,1,1
037tapg39,0,0,1,0,0
037tgdn13,0,0,1,0,1
037thy319,0,0,1,0,0
037tm7f56,0,0,1,0,0
037tr0b92,0,0,1,0,1
037tw3m02,0,0,1,0,1
037vhb936,0,0,1,0,0
037vvf096,0,0,1,0,0
037wegn60,0,0,1,0,1
037wmkw40,0,0,1,0,0
037wmsn67,0,0,1,0,0
037wp0751,0,0,1,0,0
037wpkx04,1,1,1,1,0
037wqsr57,0,0,1,0,1
037wqvd92,0,0,1,0,0
037xccs34,0,0,1,0,0
037xrmj59,0,0,1,1,1
037y7xs42,0,0,1,0,0
037yy5v69,0,0,1,0,0
037zdfv74,0,0,1,0,0
037zqsm37,0,0,1,0,0
0380hzw75,0,0,1,0,0
0382k6j58,0,0,1,0,0
0382s8112,0,0,1,0,0
0382vme49,0,0,1,0,0
03836f632,0,0,1,0,0
0383bnk62,0,0,1,0,0
0384j8v12,1,1,1,1,0
0384p7414,0,0,1,0,0
0384yev14,0,0,1,0,0
03858r716,0,0,1,0,0
03866db80,0,0,1,0,0
03868wc59,0,0,1,0,0
038724806,0,0,1,0,0
03877wr45,0,0,1,0,1
0387aje64,0,0,1,0,0
0388c3403,1,1,1,1,1
038923331,0,0,1,0,0
03893we55,1,1,1,0,1
038997171,0,0,1,0,0
0389pzc90,0,0,1,0,0
038a1tp19,0,0,1,1,0
038aqt498,0,0,1,0,0
038astr05,0,0,1,0,0
038avdt50,1,1,1,0,1
038b5pt88,0,0,1,0,0
038b8e254,1,1,1,1,1
038bemd25,0,0,1,0,0
038bgk418,0,0,1,0,0
038bgqv50,0,0,1,0,0
038c3w259,1,1,1,0,1
038c55s31,0,0,1,0,0
038cnrz59,0,0,1,0,0
038cq1h45,0,0,1,0,0
038cy8j79,1,1,1,1,1
038d7ve10,0,0,1,0,0
038d7xb21,0,0,1,0,0
038ddjp72,0,0,1,0,0
038dhfq97,0,0,1,0,1
038dnay05,0,0,1,0,1
038e0dv78,0,0,1,0,0
038e9x269,0,0,1,0,1
038ftp957,0,0,1,0,0
038fwdn76,0,0,1,0,0
038g7dk46,0,0,1,1,1
038hwvh16,0,0,1,0,0
038hzq450,1,1,1,0,1
038j0b276,0,0,1,0,0
038jdep47,0,0,1,0,0
038m16120,0,0,1,0,0
038m8dc24,0,0,1,0,0
038mavt60,0,0,1,0,0
038mj2660,0,0,1,0,0
038mvjn28,0,0,1,0,0
038mz4r36,0,0,1,0,0
038n8fg68,0,0,1,0,1
038nb9c73,0,0,1,0,0
038nxyh73,0,0,1,0,0
038nzs086,0,0,1,0,0
038pb1155,0,0,1,0,1
038pj4t13,0,0,1,0,0
038qac964,0,0,1,0,0
038rep477,0,0,1,0,0
038s1ax16,0,0,1,0,0
038s91v75,0,0,1,0,0
038sdcw17,0,0,1,0,0
038sjm754,0,0,1,0,0
038smxt70,0,0,1,0,0
038svqn12,0,0,1,0,0
038t2yw28,0,0,1,0,0
038t36y30,1,1,1,1,0
038t6d126,0,0,1,0,0
038ta1n82,0,0,1,0,0
038tggw74,0,0,1,0,0
038tkkk06,0,0,1,0,0
038tp0t62,0,0,1,0,0
038vdm896,0,0,1,0,0
038vzfq40,0,0,1,0,0
038x2fh14,0,0,1,0,0
038x7ta12,0,0,1,0,0
038xsq518,0,0,1,0,0
038z2eg27,0,0,1,0,0
038zf2n28,0,0,1,0,1
0390mzx53,0,0,1,0,0
0391mhw96,0,0,1,0,0
0391zw446,0,0,1,0,0
0393pnh14,0,0,1,0,0
0394w2w14,0,0,1,0,0
03951zg45,0,0,1,0,0
039543c28,0,0,1,0,0
039594g80,0,0,1,0,0
0395pak08,0,0,1,0,0
0395sep02,0,0,1,0,0
03964fn67,0,0,1,0,1
03967fe87,0,0,1,0,0
0396bvs97,0,0,1,0,0
0396cd675,0,0,1,0,1
0397knh37,0,0,1,0,0
0397szj42,0,0,1,0,0
0397tsa92,0,0,1,0,1
0397v9r66,0,0,1,0,0
03982hf34,0,0,1,0,0
0398ex766,0,0,1,0,0
039965637,0,0,1,0,0
039a2re55,0,0,1,0,0
039aamd19,0,0,1,0,0
039akp542,0,0,1,0,0
039bc5x74,0,0,1,0,0
039bhhz46,0,0,1,0,0
039bjqg32,1,1,1,1,1
039bp8j42,1,1,1,1,0
039ce0m20,0,0,1,0,1
039cf4q47,0,0,1,1,1
039cthy03,0,0,1,0,0
039d9es10,0,0,1,1,0
039dmez53,0,0,1,0,0
039dz9590,0,0,1,0,0
039e4he37,0,0,1,0,0
039e7bg24,0,0,1,1,1
039eaqm23,0,0,1,0,0
039efr729,0,0,1,0,0
039f7g519,0,0,1,0,0
039fgyk85,0,0,1,0,0
039fm7e11,0,0,1,0,0
039fwv620,0,0,1,0,0
039gdg280,0,0,1,0,0
039gx9203,0,0,1,0,0
039h3aa75,0,0,1,0,0
039hp5d87,0,0,1,0,0
039jwf091,0,0,1,0,0
039k5fe46,0,0,1,0,0
039k72y49,0,0,1,0,0
039kas258,0,0,1,0,0
039m95m06,0,0,1,0,1
039n74540,0,0,1,0,0
039p5s648,0,0,1,0,0
039p7ck60,0,0,1,0,0
039p8pn96,0,0,1,0,0
039pch476,0,0,1,0,0
039r0r789,0,0,1,0,0
039r94y94,0,0,1,0,0
039rewm17,0,0,1,0,0
039ryp971,0,0,1,0,0
039sbtn67,0,0,1,0,0
039t4sn90,0,0,1,0,0
039t7kh95,0,0,1,0,0
039thcs93,0,0,1,0,0
039tm4h11,0,0,1,0,0
039vmy627,0,0,1,0,0
039w2vw18,0,0,1,0,0
039w8qr24,0,0,1,0,0
039wqxn34,0,0,1,0,0
039xcs474,0,0,1,0,0
039xekb14,0,0,1,0,1
039xnh269,0,0,1,0,1
039xv0h05,0,0,1,0,0
039ygjf22,1,1,1,0,0
039zd5s34,0,0,1,0,1
039zhhm92,0,0,1,0,0
039zsrs49,0,0,1,0,0
03a0cvz60,0,0,1,0,0
03a11m818,0,0,1,0,0
03a1crh56,0,0,1,0,1
03a1kt624,1,1,1,0,1
03a1kwz48,1,1,1,1,0
03a2yg438,0,0,1,0,0
03a39dd69,0,0,1,0,0
03a39z514,0,0,1,0,0
03a3j6h47,0,0,1,0,0
03a3kvy61,0,0,1,0,0
03a3qwm26,0,0,1,0,0
03a42q045,0,0,1,0,0
03a4d8673,0,0,1,0,0
03a4k1f37,0,0,1,0,0
03a4vma36,0,0,1,0,0
03a53pk73,0,0,1,0,0
03a5bb278,0,0,1,0,0
03a5kqj07,0,0,1,0,0
03a5qrr21,1,1,1,1,1
03a5vm896,0,0,1,0,0
03a5x6z77,0,0,1,0,1
03a60m280,1,1,1,0,1
03a62bv60,0,0,1,1,1
03a64bh57,1,1,1,1,0
03a6a0a65,0,0,1,0,0
03a6cpb51,0,0,1,0,0
03a6fgn14,0,0,1,0,0
03a6vay74,0,0,1,0,0
03a77cf20,0,0,1,0,1
03a7ksb41,0,0,1,0,0
03a8hhw69,0,0,1,0,0
03a8q7p75,0,0,1,0,0
03a8rwx10,0,0,1,0,0
03a8sgj63,0,0,1,0,0
03a9mf398,0,0,1,0,1
03a9t7g49,0,0,1,0,0
03aa31r16,0,0,1,0,0
03aabbc27,0,0,1,0,0
03aam9155,0,0,1,0,0
03aas9509,0,0,1,0,0
03aaxgs84,0,0,1,0,0
03ac68784,0,0,1,0,0
03acrzv41,1,1,1,0,0
03ad1cn37,0,0,1,0,0
03ad39j10,1,1,1,1,0
03adm0793,0,0,1,0,0
03aebk093,0,0,1,0,0
03aet8853,0,0,1,0,0
03aevhx31,0,0,1,0,0
03af2bn79,0,0,1,0,0
03af8h728,0,0,1,0,0
03afcx965,0,0,1,0,0
03afg5j45,0,0,1,0,0
03afrdr97,0,0,1,0,0
03aft2f80,0,0,1,0,0
03ag2mf63,0,0,1,0,0
03ag59v15,0,0,1,0,0
03ag8py18,0,0,1,0,0
03agmnc67,0,0,1,0,0
03agmyp46,0,0,1,0,0
03ahd9g67,0,0,1,0,0
03ahebw65,0,0,1,0,0
03aj6fx58,0,0,1,0,0
03ajn7m72,0,0,1,0,0
03ajsbp04,0,0,1,0,0
03aky0p13,0,0,1,0,0
03am10p12,1,1,1,1,0
03am2jy38,0,0,1,1,0
03am4ny08,0,0,1,0,0
03an7d434,0,0,1,0,0
03andr831,0,0,1,0,0
03anfvd83,0,0,1,0,0
03angcq70,1,1,1,1,1
03anrkt33,0,0,1,1,1
03anxx281,0,0,1,0,1
03apb0g70,0,0,1,0,0
03aph1990,0,0,1,0,0
